num_nodes,trial_idx,random_state,num_edges,network_density,area_size,clustering_coefficient,algebraic_connectivity,avg_path_length,modularity,x_A,y_A,x_B,y_B,x_out,y_out,dist_AB,dist_A_out,dist_B_out,dist_avg_input_to_out,voltage,duration,delay,score,default_tau_v,default_tau_w,default_a,default_b,default_v_scale,default_R_off,default_R_on,default_alpha,tuned_tau_v,tuned_tau_w,tuned_a,tuned_b,tuned_v_scale,tuned_R_off,tuned_R_on,tuned_alpha,tuned_score,score_improvement,opt_min_score,opt_max_score,opt_mean_score,opt_std_score,opt_n_calls,trial_duration_seconds,success,error_message
50,8,8752,179,0.14612244897959184,20.0,0.6009056499056501,0.2506991749895915,3.236734693877551,0.5195062576074404,18.418884087700597,13.759863242621961,15.25081700797514,4.912309408176042,1.571707166385417,19.967189308581077,9.397651721310961,17.954338392356046,20.341274661974758,19.1478065271654,1.3790347837918437,1418.4335968087348,38.197896196561885,0.07082684787655658,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,42.08677019744116,666.75239572527,0.6769341542064129,0.787930476627279,5.891292587719733,194.9404552047093,21.168142654965937,0.012979436247841817,0.033323293961658784,-0.03750355391489779,-1000.0,0.07082684787655658,-50.502246537074626,217.83205323572332,60,760.4699990749359,True,
50,4,52189,211,0.17224489795918368,20.0,0.6390886890886892,0.3164742140459189,2.9738775510204083,0.5117360346802632,14.702885092626492,10.424284379995953,13.964564083608442,13.431001868184593,5.084374632431094,7.807252124516809,3.0960406919381462,9.968179437545581,10.511152451953349,10.239665944749465,1.5887704158622584,4199.30877587215,177.57265681779938,0.0834679168538679,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,79.05097707606731,1200.0,0.7082637643435284,0.95,8.0,250.0,5.0,0.008565011595085579,0.30873856669098354,0.22527064983711564,-1000.0,0.0834679168538679,-133.83412567385864,339.74029782152655,60,1536.3527250289917,True,
50,9,93462,179,0.14612244897959184,20.0,0.6158427128427129,0.33284695686748555,3.0718085106382977,0.5358290939733465,20.0,9.302035839735463,14.31425484002374,14.484935474941143,15.281064064325536,20.0,7.693513284112053,11.692510147068692,5.5991657228338685,8.645837934951281,2.950414117093942,213.78414988188032,-161.55929384130397,0.005799494132273764,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,47.4350500861169,552.2129513060912,0.6089510461334008,0.8701608808276738,3.1363337170445846,206.0601402078422,18.692521058362665,0.012829869137755613,0.011656187358336123,0.005856693226062359,-1000.0,0.005799494132273764,-33.78752181758472,179.42425060399358,60,895.4844782352448,True,
50,11,97932,215,0.17551020408163265,20.0,0.7159509379509381,0.24413559775805926,2.9893877551020407,0.4896592752839373,4.158897703599892,12.046539976998725,20.0,6.711946874108601,12.096842082857817,3.268267979420831,16.715214791871976,11.835075843933266,8.620836931122474,10.22795638752787,3.9576204875558307,5.0,-200.0,0.0,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,64.5038436976244,821.2347620865876,0.6062950048810286,0.8862714807034724,3.970242667913783,180.2261870144847,25.927180598638444,0.0018320497601670791,0.0,0.0,-1000.0,0.0,-34.275698640886276,179.3357864007208,60,451.85992980003357,True,
50,10,82153,164,0.13387755102040816,20.0,0.5627142857142858,0.31877626161927575,3.2416326530612243,0.5357116299821535,12.18111348316703,17.015361036246524,1.4320345652604565,16.10794915665187,11.994440718159126,6.541234574107549,10.787311708790705,10.475789796768339,14.25084038373379,12.363315090251064,1.3432444740464673,2740.968192300465,-161.73329170629097,0.017552337310925203,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,68.5769912664289,796.5507931356692,0.7701330268452817,0.9095856140632806,6.858709250157565,240.22206901978703,11.83251217136532,0.0019969133888872326,0.0,-0.017552337310925203,-1000.0,0.017552337310925203,-33.776459284976575,179.42589392467718,60,769.2341871261597,True,
50,13,56406,207,0.1689795918367347,20.0,0.6646930846930849,0.4670877856318988,2.953469387755102,0.5157763308361921,3.2923554699006026,0.0,0.18701434205530995,4.905968004391899,10.619717325772102,5.0620881066818715,5.806174780387214,8.90589511316469,10.433871047353053,9.66988308025887,1.0561670950532243,5.0,-17.925342067062587,-1.8910973433872158e-06,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,61.82142701951936,732.0104748019189,0.6139857880472882,0.9447485385868282,4.491517990689367,115.97282283844794,22.475524961744906,0.0013205171911515423,0.0,1.8910973433872158e-06,-1000.0,-1.8910973433872158e-06,-83.79978979171393,276.2464489949452,60,518.089054107666,True,
50,15,14749,207,0.1689795918367347,20.0,0.6732899322899323,0.14369145111488996,3.0653061224489795,0.5238511983943617,20.0,20.0,0.0,0.0,20.0,0.0,28.284271247461902,20.0,20.0,20.0,4.0,5.000000000000098,200.0,1.4668277037444e-08,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,74.47237289542227,975.8766159297193,0.6419985966729373,0.834857439319336,1.2830596654226034,113.87585897033404,24.423603112572778,0.007334833011364893,0.0,-1.4668277037444e-08,-1000.0,1.4668277037444e-08,-67.43209042816271,249.24179401489636,60,459.88891792297363,True,
50,14,31890,171,0.13959183673469389,20.0,0.7209235209235207,0.10367706385908942,3.729795918367347,0.6253035121917855,19.671450679185256,7.759972156593889,6.153472945275649,0.6027668859110694,0.0,19.067983385641565,15.295793843444866,22.69002181091694,19.46354155004065,21.076781680478796,1.0843593526394195,363.31512064688025,46.13342910668368,0.0007325284347334815,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,75.10952424225873,755.6224668686106,0.6,0.8479062042003123,8.0,250.0,14.389954129466348,0.015,0.006644473343840218,0.005911944909106737,-1000.0,0.0007325284347334815,-33.83378432314535,179.41581749870593,60,683.9722108840942,True,
50,16,47418,170,0.13877551020408163,20.0,0.6788008658008657,0.2584738968887986,3.1516908212560386,0.5639273356401384,0.5548100487547641,3.322502630788908,1.4799324559684968,6.058881651067647,15.708284726750142,2.1787630832863125,2.888532778237174,15.196576422641009,14.747926242068703,14.972251332354855,2.1171926899398748,1112.9897526910063,177.58750511594678,0.00011672829027631337,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,44.69721827583548,1200.0,0.6259230794547856,0.7502950125514952,1.0,80.0,21.38556480782253,0.015,0.00015777274474537695,4.1044454469063574e-05,-1000.0,0.00011672829027631337,-83.76260916520725,276.2569282128038,60,549.635115146637,True,
50,12,62946,198,0.16163265306122448,20.0,0.6915211455211456,0.3238088209093622,3.1241496598639458,0.537598204264871,19.721583300252412,1.5035008358140067,2.216277632173205,8.490175271245949,8.227576789737315,17.2778443599667,18.8480594810077,19.51773806776137,10.64701110991198,15.082374588836675,3.863106034204315,3585.887199235661,-40.22965977418659,0.0004901404882784455,50.0,800.0,0.7,0.8,5.0,100.0,10.0,0.01,75.59904491324811,1183.9430333231128,0.637437879365617,0.8654550831176031,5.484291483353538,191.46629106822496,22.840472266694672,0.010074975646632633,-0.22110605212890766,-0.2215961926171861,-1000.0,0.0004901404882784455,-50.841284471404755,217.75668315199383,60,1184.4217920303345,True,
