parameter,feature,importance
R_off,pp_delay_2000_effective_ipi,0.00477213929312026
R_off,pp_delay_2000_waveform_correlation,0.015074823347899707
R_off,pp_delay_2000_total_response,0.009107644650884978
R_off,pp_delay_2000_facilitation_index,0.0046916664911552134
R_off,pp_avg_peak_ratio,0.006137631069218813
R_off,pp_std_peak_ratio,0.01976968923428739
R_off,pp_avg_facilitation_index,0.006386841735949864
R_off,pp_recovery_slope,0.012918866805507972
R_off,tri_total_hysteresis_area,0.00595498730047581
R_off,tri_pos_hysteresis,0.007435538281714765
R_off,tri_neg_hysteresis,0.012801921327663876
R_off,tri_max_hysteresis_width,0.007614159135568717
R_off,tri_response_at_pos_max,0.009773101695034503
R_off,tri_response_at_neg_max,0.018366107895123728
R_off,tri_pos_neg_ratio,0.011652455169356545
R_off,tri_rectification_index,0.013024255645538416
R_off,tri_linearity_deviation,0.0056678839251768885
R_off,tri_slope_variation,0.009092334587072561
R_off,tri_num_inflection_points,0.011294075212032679
R_off,tri_response_amplitude,0.005118031030555676
R_off,tri_voltage_gain,0.0039476869640463486
R_off,tri_phase1_gain,0.005938249599441658
R_off,tri_phase2_gain,0.015434871486854218
R_off,tri_phase3_gain,0.014264506056535745
R_off,tri_return_point_deviation,0.022828874672469506
R_off,tri_loop_closure_error,0.0
R_off,tri_loop_eccentricity,0.003881369083782335
R_off,tri_centroid_v_applied,0.0
R_off,tri_centroid_v_response,0.012688456110139315
R_off,tri_smoothness_index,0.010840112474049736
R_off,tri_oscillation_count,0.0029954075774274182
R_on,step_baseline,0.015606895219680379
R_on,step_peak_amplitude,0.00656344794919951
R_on,step_time_to_peak,0.008704422052385287
R_on,step_peak_to_baseline_ratio,0.007140271296251663
R_on,step_half_decay_time,0.014339093176759054
R_on,step_decay_rate,0.017269076874573373
R_on,step_area_under_curve,0.018257617010814638
R_on,step_response_duration,0.014205079927012372
R_on,step_activation_speed,0.01621048645740523
R_on,step_latency,0.011026732002233914
R_on,step_initial_slope,0.00945780031329765
R_on,step_settling_deviation,0.02171401714351582
R_on,step_asymmetry_index,0.01014111934967953
R_on,pp_delay_200_peak1_amplitude,0.005460778785377418
R_on,pp_delay_200_peak2_amplitude,0.010888224825785562
R_on,pp_delay_200_time_to_peak1,0.0012578018795250604
R_on,pp_delay_200_time_to_peak2,0.005436408836818659
R_on,pp_delay_200_auc1,0.00887181490930905
R_on,pp_delay_200_auc2,0.004238961623411583
R_on,pp_delay_200_peak_width1,0.00522393157415471
R_on,pp_delay_200_peak_width2,0.01234227141007444
R_on,pp_delay_200_peak_ratio,0.0034500213988967253
R_on,pp_delay_200_auc_ratio,0.015164961957367787
R_on,pp_delay_200_latency_change,0.0035697755552044374
R_on,pp_delay_200_width_ratio,0.013788291082356154
R_on,pp_delay_200_baseline_shift,0.006695624552702453
R_on,pp_delay_200_recovery_fraction,0.010416498255265218
R_on,pp_delay_200_effective_ipi,0.0031652675783355633
R_on,pp_delay_200_waveform_correlation,0.018866980899938376
R_on,pp_delay_200_total_response,0.0039533076558174
R_on,pp_delay_200_facilitation_index,0.005835297260377023
R_on,pp_delay_800_peak1_amplitude,0.010611486710845488
R_on,pp_delay_800_peak2_amplitude,0.019241010443591465
R_on,pp_delay_800_time_to_peak1,0.0017139568354355972
R_on,pp_delay_800_time_to_peak2,0.004654585426207189
R_on,pp_delay_800_auc1,0.006643127937360964
R_on,pp_delay_800_auc2,0.010625831853508478
R_on,pp_delay_800_peak_width1,0.01015117698620452
R_on,pp_delay_800_peak_width2,0.010815867805694596
R_on,pp_delay_800_peak_ratio,0.0066232082332114825
R_on,pp_delay_800_auc_ratio,0.018069590656940505
R_on,pp_delay_800_latency_change,0.00486767917775618
R_on,pp_delay_800_width_ratio,0.02116515671203144
R_on,pp_delay_800_baseline_shift,0.00870962542476451
R_on,pp_delay_800_recovery_fraction,0.017294728412253033
R_on,pp_delay_800_effective_ipi,0.004161476768024153
R_on,pp_delay_800_waveform_correlation,0.017754893940067483
R_on,pp_delay_800_total_response,0.009194479676893802
R_on,pp_delay_800_facilitation_index,0.007164865155853751
R_on,pp_delay_2000_peak1_amplitude,0.007340205486366479
R_on,pp_delay_2000_peak2_amplitude,0.01177599982265662
R_on,pp_delay_2000_time_to_peak1,0.004536914473019314
R_on,pp_delay_2000_time_to_peak2,0.006474842765491747
R_on,pp_delay_2000_auc1,0.009034729768152732
R_on,pp_delay_2000_auc2,0.017104603527578494
R_on,pp_delay_2000_peak_width1,0.010223533363859142
R_on,pp_delay_2000_peak_width2,0.013330236920377447
R_on,pp_delay_2000_peak_ratio,0.01043669987819885
R_on,pp_delay_2000_auc_ratio,0.012870067894261032
R_on,pp_delay_2000_latency_change,0.0042606039414135296
R_on,pp_delay_2000_width_ratio,0.011355593323853379
R_on,pp_delay_2000_baseline_shift,0.01750420767909808
R_on,pp_delay_2000_recovery_fraction,0.012289556490794218
R_on,pp_delay_2000_effective_ipi,0.004044808256058664
R_on,pp_delay_2000_waveform_correlation,0.015107078104723441
R_on,pp_delay_2000_total_response,0.007981777704354013
R_on,pp_delay_2000_facilitation_index,0.011408782729270346
R_on,pp_avg_peak_ratio,0.005748256980022492
R_on,pp_std_peak_ratio,0.015590931314869954
R_on,pp_avg_facilitation_index,0.005042103609905921
R_on,pp_recovery_slope,0.01152830828354412
R_on,tri_total_hysteresis_area,0.007127550349640141
R_on,tri_pos_hysteresis,0.007561064207702682
R_on,tri_neg_hysteresis,0.009690297705498785
R_on,tri_max_hysteresis_width,0.010219952496845547
R_on,tri_response_at_pos_max,0.006353956008030528
R_on,tri_response_at_neg_max,0.02310196957889304
R_on,tri_pos_neg_ratio,0.006152270349513173
R_on,tri_rectification_index,0.011847381974990537
R_on,tri_linearity_deviation,0.008129768830508387
R_on,tri_slope_variation,0.012321871154358698
R_on,tri_num_inflection_points,0.005798899117154349
R_on,tri_response_amplitude,0.00594657461762196
R_on,tri_voltage_gain,0.004999909845142708
R_on,tri_phase1_gain,0.006740804611496274
R_on,tri_phase2_gain,0.01909172195252229
R_on,tri_phase3_gain,0.008239647370561789
R_on,tri_return_point_deviation,0.04698915881600541
R_on,tri_loop_closure_error,0.0
R_on,tri_loop_eccentricity,0.004676544188215682
R_on,tri_centroid_v_applied,0.0
R_on,tri_centroid_v_response,0.007484474351476106
R_on,tri_smoothness_index,0.06182090142684813
R_on,tri_oscillation_count,0.001990411758933083
alpha,step_baseline,0.02350149802584207
alpha,step_peak_amplitude,0.036470738793435556
alpha,step_time_to_peak,0.0034785145721799872
alpha,step_peak_to_baseline_ratio,0.058044668252671905
alpha,step_half_decay_time,0.019135551004393018
alpha,step_decay_rate,0.03831267935634866
alpha,step_area_under_curve,0.025825725353572856
alpha,step_response_duration,0.019901463253801016
alpha,step_activation_speed,0.01620800819633068
alpha,step_latency,0.010613597530978158
alpha,step_initial_slope,0.009451645021848039
alpha,step_settling_deviation,0.01761922419835461
alpha,step_asymmetry_index,0.004896007274826267
alpha,pp_delay_200_peak1_amplitude,0.001084403818076071
alpha,pp_delay_200_peak2_amplitude,0.012900141194386799
alpha,pp_delay_200_time_to_peak1,0.0008814053850733945
alpha,pp_delay_200_time_to_peak2,0.0030247892554631103
alpha,pp_delay_200_auc1,0.0018763619703143534
alpha,pp_delay_200_auc2,0.018622721520040367
alpha,pp_delay_200_peak_width1,0.009000781082997405
alpha,pp_delay_200_peak_width2,0.01174672563763222
alpha,pp_delay_200_peak_ratio,0.014333286050196676
alpha,pp_delay_200_auc_ratio,0.011717484848468374
alpha,pp_delay_200_latency_change,0.004527312431438227
alpha,pp_delay_200_width_ratio,0.007823582900353994
alpha,pp_delay_200_baseline_shift,0.002878740979740369
alpha,pp_delay_200_recovery_fraction,0.004477772556726351
alpha,pp_delay_200_effective_ipi,0.005215566091196477
alpha,pp_delay_200_waveform_correlation,0.018528427352935684
alpha,pp_delay_200_total_response,0.007017836644399594
alpha,pp_delay_200_facilitation_index,0.012769795821882693
alpha,pp_delay_800_peak1_amplitude,0.0049784867919368285
alpha,pp_delay_800_peak2_amplitude,0.004529089793117343
alpha,pp_delay_800_time_to_peak1,0.0015785824035806008
alpha,pp_delay_800_time_to_peak2,0.0012075995776391687
alpha,pp_delay_800_auc1,0.006846706250308938
alpha,pp_delay_800_auc2,0.00580644043810551
alpha,pp_delay_800_peak_width1,0.007911287596021124
alpha,pp_delay_800_peak_width2,0.006521778779393289
alpha,pp_delay_800_peak_ratio,0.006838765309637052
alpha,pp_delay_800_auc_ratio,0.006997654058548255
alpha,pp_delay_800_latency_change,0.004946680915223355
alpha,pp_delay_800_width_ratio,0.009804155966973543
alpha,pp_delay_800_baseline_shift,0.00379295879145183
alpha,pp_delay_800_recovery_fraction,0.007416628775592885
alpha,pp_delay_800_effective_ipi,0.004336063939674035
alpha,pp_delay_800_waveform_correlation,0.0061404601587291205
alpha,pp_delay_800_total_response,0.0024334813648790093
alpha,pp_delay_800_facilitation_index,0.0028653051883564284
alpha,pp_delay_2000_peak1_amplitude,0.0016884305983322079
alpha,pp_delay_2000_peak2_amplitude,0.0038456415995525906
alpha,pp_delay_2000_time_to_peak1,0.005391698363135441
alpha,pp_delay_2000_time_to_peak2,0.0060521534027777844
alpha,pp_delay_2000_auc1,0.005469117791854341
alpha,pp_delay_2000_auc2,0.0069640679168695985
alpha,pp_delay_2000_peak_width1,0.012224391729337031
alpha,pp_delay_2000_peak_width2,0.006156748404694573
alpha,pp_delay_2000_peak_ratio,0.004692740776597043
alpha,pp_delay_2000_auc_ratio,0.005417843043313715
alpha,pp_delay_2000_latency_change,0.0028780205177262336
alpha,pp_delay_2000_width_ratio,0.007459818519559703
alpha,pp_delay_2000_baseline_shift,0.004070722876919172
alpha,pp_delay_2000_recovery_fraction,0.01015103347418881
alpha,pp_delay_2000_effective_ipi,0.0022269031456525895
alpha,pp_delay_2000_waveform_correlation,0.005861197627643335
alpha,pp_delay_2000_total_response,0.0036603138434785844
alpha,pp_delay_2000_facilitation_index,0.004030201868283862
alpha,pp_avg_peak_ratio,0.005203100885450147
alpha,pp_std_peak_ratio,0.011417092762424016
alpha,pp_avg_facilitation_index,0.00439042609096971
alpha,pp_recovery_slope,0.052980648714918116
alpha,tri_total_hysteresis_area,0.013630012547461228
alpha,tri_pos_hysteresis,0.027815518281914156
alpha,tri_neg_hysteresis,0.011173909351155455
alpha,tri_max_hysteresis_width,0.010151936294079877
alpha,tri_response_at_pos_max,0.006894495876119585
alpha,tri_response_at_neg_max,0.061540627681248405
alpha,tri_pos_neg_ratio,0.006033372281554814
alpha,tri_rectification_index,0.016433833237731704
alpha,tri_linearity_deviation,0.010252980356610231
alpha,tri_slope_variation,0.007402266176886432
alpha,tri_num_inflection_points,0.011770405357076292
alpha,tri_response_amplitude,0.005145747343065612
alpha,tri_voltage_gain,0.007737849656367978
alpha,tri_phase1_gain,0.007315930699347847
alpha,tri_phase2_gain,0.020350168906195294
alpha,tri_phase3_gain,0.010382936772355085
alpha,tri_return_point_deviation,0.029487895539743215
alpha,tri_loop_closure_error,0.0
alpha,tri_loop_eccentricity,0.006132041329939126
alpha,tri_centroid_v_applied,0.0
alpha,tri_centroid_v_response,0.019269172055698666
alpha,tri_smoothness_index,0.006820295852529448
alpha,tri_oscillation_count,0.005187707974167656
num_nodes,step_baseline,0.01964670410435518
num_nodes,step_peak_amplitude,0.006227276148635955
num_nodes,step_time_to_peak,0.01685068065333192
num_nodes,step_peak_to_baseline_ratio,0.007016378075763286
num_nodes,step_half_decay_time,0.014226724733519831
num_nodes,step_decay_rate,0.027206081916429183
num_nodes,step_area_under_curve,0.010841744380528852
num_nodes,step_response_duration,0.023436764243260834
num_nodes,step_activation_speed,0.017375788181199513
num_nodes,step_latency,0.00450657831488927
num_nodes,step_initial_slope,0.01063966918561209
num_nodes,step_settling_deviation,0.014279464453508936
num_nodes,step_asymmetry_index,0.015178223203488895
num_nodes,pp_delay_200_peak1_amplitude,0.0036577408539437534
num_nodes,pp_delay_200_peak2_amplitude,0.0109516321266974
num_nodes,pp_delay_200_time_to_peak1,0.0005048226046657173
num_nodes,pp_delay_200_time_to_peak2,0.003639258790699307
num_nodes,pp_delay_200_auc1,0.0036294400447612917
num_nodes,pp_delay_200_auc2,0.008324172511147268
num_nodes,pp_delay_200_peak_width1,0.0037447768511256452
num_nodes,pp_delay_200_peak_width2,0.016238361897500466
num_nodes,pp_delay_200_peak_ratio,0.006582313088873
num_nodes,pp_delay_200_auc_ratio,0.013846902057495496
num_nodes,pp_delay_200_latency_change,0.0037030435023349046
num_nodes,pp_delay_200_width_ratio,0.022727975992377112
num_nodes,pp_delay_200_baseline_shift,0.003942325033985612
num_nodes,pp_delay_200_recovery_fraction,0.012478222505671467
num_nodes,pp_delay_200_effective_ipi,0.0036507404162152823
num_nodes,pp_delay_200_waveform_correlation,0.01775494515409539
num_nodes,pp_delay_200_total_response,0.008482332238003567
num_nodes,pp_delay_200_facilitation_index,0.00771452985720739
num_nodes,pp_delay_800_peak1_amplitude,0.004004220918710424
num_nodes,pp_delay_800_peak2_amplitude,0.026624267610153938
num_nodes,pp_delay_800_time_to_peak1,0.002952839200282875
num_nodes,pp_delay_800_time_to_peak2,0.0049803829003885235
num_nodes,pp_delay_800_auc1,0.0038701463036013095
num_nodes,pp_delay_800_auc2,0.007599702704571102
num_nodes,pp_delay_800_peak_width1,0.012089651266399175
num_nodes,pp_delay_800_peak_width2,0.008360393966579322
num_nodes,pp_delay_800_peak_ratio,0.007186480136472483
num_nodes,pp_delay_800_auc_ratio,0.009528559139155492
num_nodes,pp_delay_800_latency_change,0.0032164355679285927
num_nodes,pp_delay_800_width_ratio,0.012231921522251025
num_nodes,pp_delay_800_baseline_shift,0.01259248662926817
num_nodes,pp_delay_800_recovery_fraction,0.018666061874363055
num_nodes,pp_delay_800_effective_ipi,0.003302131767822104
num_nodes,pp_delay_800_waveform_correlation,0.008398972011589664
num_nodes,pp_delay_800_total_response,0.009275221772958548
num_nodes,pp_delay_800_facilitation_index,0.0042701151036006755
num_nodes,pp_delay_2000_peak1_amplitude,0.003954942755377539
num_nodes,pp_delay_2000_peak2_amplitude,0.006236028565149519
num_nodes,pp_delay_2000_time_to_peak1,0.0031944794193436003
num_nodes,pp_delay_2000_time_to_peak2,0.0052369279718854364
num_nodes,pp_delay_2000_auc1,0.008161992715962787
num_nodes,pp_delay_2000_auc2,0.008430860068460456
num_nodes,pp_delay_2000_peak_width1,0.010636870710153531
num_nodes,pp_delay_2000_peak_width2,0.015021787117446323
num_nodes,pp_delay_2000_peak_ratio,0.00598351442986339
num_nodes,pp_delay_2000_auc_ratio,0.011044758289639248
num_nodes,pp_delay_2000_latency_change,0.003458564693669716
num_nodes,pp_delay_2000_width_ratio,0.012423529922300138
num_nodes,pp_delay_2000_baseline_shift,0.00829514681437238
num_nodes,pp_delay_2000_recovery_fraction,0.007552798495705669
num_nodes,pp_delay_2000_effective_ipi,0.0037117603822224175
num_nodes,pp_delay_2000_waveform_correlation,0.02714507033891353
num_nodes,pp_delay_2000_total_response,0.005299623141368655
num_nodes,pp_delay_2000_facilitation_index,0.006045445569499443
num_nodes,pp_avg_peak_ratio,0.005291566472745876
num_nodes,pp_std_peak_ratio,0.018977555404061843
num_nodes,pp_avg_facilitation_index,0.005975576439037679
num_nodes,pp_recovery_slope,0.013154981674187806
num_nodes,tri_total_hysteresis_area,0.009936193396186708
num_nodes,tri_pos_hysteresis,0.05580969048183147
num_nodes,tri_neg_hysteresis,0.01083974211415815
num_nodes,tri_max_hysteresis_width,0.02294165600322179
num_nodes,tri_response_at_pos_max,0.007205367937751808
num_nodes,tri_response_at_neg_max,0.014083580485622629
num_nodes,tri_pos_neg_ratio,0.004791925343877395
num_nodes,tri_rectification_index,0.00867175487199011
num_nodes,tri_linearity_deviation,0.044397541950193666
num_nodes,tri_slope_variation,0.010722397067645087
num_nodes,tri_num_inflection_points,0.008510691087168112
num_nodes,tri_response_amplitude,0.0038710550746010575
num_nodes,tri_voltage_gain,0.0033281608850441974
num_nodes,tri_phase1_gain,0.007258020013387491
num_nodes,tri_phase2_gain,0.009069453469606966
num_nodes,tri_phase3_gain,0.022742606823194927
num_nodes,tri_return_point_deviation,0.020698779224569357
num_nodes,tri_loop_closure_error,0.0
num_nodes,tri_loop_eccentricity,0.002881166136904574
num_nodes,tri_centroid_v_applied,0.0
num_nodes,tri_centroid_v_response,0.019323366399602537
num_nodes,tri_smoothness_index,0.014179438195380978
num_nodes,tri_oscillation_count,0.0053480281292738584
num_edges,step_baseline,0.020783617800449704
num_edges,step_peak_amplitude,0.006831470820234578
num_edges,step_time_to_peak,0.01491570322977207
num_edges,step_peak_to_baseline_ratio,0.006763368558181797
num_edges,step_half_decay_time,0.01841023226463957
num_edges,step_decay_rate,0.022370689613897047
num_edges,step_area_under_curve,0.011433214539531835
num_edges,step_response_duration,0.024989297288910337
num_edges,step_activation_speed,0.017409276445688956
num_edges,step_latency,0.004891381031297242
num_edges,step_initial_slope,0.004505065855378117
num_edges,step_settling_deviation,0.015108385121659044
num_edges,step_asymmetry_index,0.020423926114313252
num_edges,pp_delay_200_peak1_amplitude,0.002484182266494883
num_edges,pp_delay_200_peak2_amplitude,0.011455843979968149
num_edges,pp_delay_200_time_to_peak1,0.00040492891911689976
num_edges,pp_delay_200_time_to_peak2,0.0031535697772735205
num_edges,pp_delay_200_auc1,0.0034187587545931697
num_edges,pp_delay_200_auc2,0.013059908766724401
num_edges,pp_delay_200_peak_width1,0.002782408699557126
num_edges,pp_delay_200_peak_width2,0.012480058823891294
num_edges,pp_delay_200_peak_ratio,0.007378902919596151
num_edges,pp_delay_200_auc_ratio,0.008396323287022223
num_edges,pp_delay_200_latency_change,0.002700318376117721
num_edges,pp_delay_200_width_ratio,0.023147890463459046
num_edges,pp_delay_200_baseline_shift,0.0023788582120359367
num_edges,pp_delay_200_recovery_fraction,0.00943777234780732
num_edges,pp_delay_200_effective_ipi,0.0019787622701539654
num_edges,pp_delay_200_waveform_correlation,0.014221551865852024
num_edges,pp_delay_200_total_response,0.010317987401430955
num_edges,pp_delay_200_facilitation_index,0.007746379885074884
num_edges,pp_delay_800_peak1_amplitude,0.005251376632297088
num_edges,pp_delay_800_peak2_amplitude,0.022549431364848212
num_edges,pp_delay_800_time_to_peak1,0.002159177990489808
num_edges,pp_delay_800_time_to_peak2,0.004811532786947446
num_edges,pp_delay_800_auc1,0.0057005094405848025
num_edges,pp_delay_800_auc2,0.009981492452978325
num_edges,pp_delay_800_peak_width1,0.012222224651848721
num_edges,pp_delay_800_peak_width2,0.009048348663305658
num_edges,pp_delay_800_peak_ratio,0.006582169875055313
num_edges,pp_delay_800_auc_ratio,0.009861774893809964
num_edges,pp_delay_800_latency_change,0.003011970370680745
num_edges,pp_delay_800_width_ratio,0.015837560047265622
num_edges,pp_delay_800_baseline_shift,0.012233287326663683
num_edges,pp_delay_800_recovery_fraction,0.02328094325998514
num_edges,pp_delay_800_effective_ipi,0.0019285566647897717
num_edges,pp_delay_800_waveform_correlation,0.011098866529449468
num_edges,pp_delay_800_total_response,0.004977458572654469
num_edges,pp_delay_800_facilitation_index,0.004264765376174524
num_edges,pp_delay_2000_peak1_amplitude,0.005434199688961047
num_edges,pp_delay_2000_peak2_amplitude,0.006420098291636963
num_edges,pp_delay_2000_time_to_peak1,0.00395452377100149
num_edges,pp_delay_2000_time_to_peak2,0.004094044072511617
num_edges,pp_delay_2000_auc1,0.008281175206526806
num_edges,pp_delay_2000_auc2,0.00854150261169515
num_edges,pp_delay_2000_peak_width1,0.00828792029078725
num_edges,pp_delay_2000_peak_width2,0.01620407989789072
num_edges,pp_delay_2000_peak_ratio,0.006916514908807356
num_edges,pp_delay_2000_auc_ratio,0.011529819065426727
num_edges,pp_delay_2000_latency_change,0.0023527126426214433
num_edges,pp_delay_2000_width_ratio,0.010047135500880634
num_edges,pp_delay_2000_baseline_shift,0.00930605327391165
num_edges,pp_delay_2000_recovery_fraction,0.008897983324424819
num_edges,pp_delay_2000_effective_ipi,0.0031120968638733448
num_edges,pp_delay_2000_waveform_correlation,0.0187889287782307
num_edges,pp_delay_2000_total_response,0.004050110912082994
num_edges,pp_delay_2000_facilitation_index,0.005982077201190094
num_edges,pp_avg_peak_ratio,0.00459382064082698
num_edges,pp_std_peak_ratio,0.024706311824259232
num_edges,pp_avg_facilitation_index,0.0044701031248873735
num_edges,pp_recovery_slope,0.012835317151535321
num_edges,tri_total_hysteresis_area,0.008067427306523019
num_edges,tri_pos_hysteresis,0.034916743381986
num_edges,tri_neg_hysteresis,0.009302897708980472
num_edges,tri_max_hysteresis_width,0.02607102304704829
num_edges,tri_response_at_pos_max,0.0059397099190036835
num_edges,tri_response_at_neg_max,0.01082959821262184
num_edges,tri_pos_neg_ratio,0.006601856180177635
num_edges,tri_rectification_index,0.008406839242024889
num_edges,tri_linearity_deviation,0.04759046727572103
num_edges,tri_slope_variation,0.012313353297070855
num_edges,tri_num_inflection_points,0.009629629170354091
num_edges,tri_response_amplitude,0.0047935774079180885
num_edges,tri_voltage_gain,0.004285801618440512
num_edges,tri_phase1_gain,0.0051161731727862635
num_edges,tri_phase2_gain,0.008361234112717681
num_edges,tri_phase3_gain,0.029218851093544117
num_edges,tri_return_point_deviation,0.03251952368661709
num_edges,tri_loop_closure_error,0.0
num_edges,tri_loop_eccentricity,0.003496853786277149
num_edges,tri_centroid_v_applied,0.0
num_edges,tri_centroid_v_response,0.026849446484847793
num_edges,tri_smoothness_index,0.020074610554067767
num_edges,tri_oscillation_count,0.006226371697350138
network_density,step_baseline,0.011804242317003461
network_density,step_peak_amplitude,0.004899526581482272
network_density,step_time_to_peak,0.012989973128581344
network_density,step_peak_to_baseline_ratio,0.0044269019022671425
network_density,step_half_decay_time,0.016143304455158054
network_density,step_decay_rate,0.01840344225495644
network_density,step_area_under_curve,0.013216620500947343
network_density,step_response_duration,0.027260808742311595
network_density,step_activation_speed,0.017872066910814628
network_density,step_latency,0.007008108022205832
network_density,step_initial_slope,0.008421955866188775
network_density,step_settling_deviation,0.011854991485808463
network_density,step_asymmetry_index,0.013117688815245611
network_density,pp_delay_200_peak1_amplitude,0.005787712225094101
network_density,pp_delay_200_peak2_amplitude,0.009326542118339082
network_density,pp_delay_200_time_to_peak1,0.0005352984635038352
network_density,pp_delay_200_time_to_peak2,0.004877923627476763
network_density,pp_delay_200_auc1,0.008357535961381666
network_density,pp_delay_200_auc2,0.00518513478551222
network_density,pp_delay_200_peak_width1,0.0065653668150537055
network_density,pp_delay_200_peak_width2,0.019184913166896224
network_density,pp_delay_200_peak_ratio,0.012428607962680286
network_density,pp_delay_200_auc_ratio,0.035234398852470435
network_density,pp_delay_200_latency_change,0.004249405449702977
network_density,pp_delay_200_width_ratio,0.01789984802393899
network_density,pp_delay_200_baseline_shift,0.005939333772371713
network_density,pp_delay_200_recovery_fraction,0.008762838903961116
network_density,pp_delay_200_effective_ipi,0.00578536945553782
network_density,pp_delay_200_waveform_correlation,0.0178342960831708
network_density,pp_delay_200_total_response,0.0063957211351662
network_density,pp_delay_200_facilitation_index,0.0060667417104140935
network_density,pp_delay_800_peak1_amplitude,0.005454671881697213
network_density,pp_delay_800_peak2_amplitude,0.011497748269624526
network_density,pp_delay_800_time_to_peak1,0.0015519223353245893
network_density,pp_delay_800_time_to_peak2,0.008790676293641315
network_density,pp_delay_800_auc1,0.012078288977128671
network_density,pp_delay_800_auc2,0.018505739209336437
network_density,pp_delay_800_peak_width1,0.007421782821051766
network_density,pp_delay_800_peak_width2,0.008609548351462016
network_density,pp_delay_800_peak_ratio,0.004671302394590216
network_density,pp_delay_800_auc_ratio,0.015273038793218773
network_density,pp_delay_800_latency_change,0.0025902227511908713
network_density,pp_delay_800_width_ratio,0.015335321297449706
network_density,pp_delay_800_baseline_shift,0.005850856362976348
network_density,pp_delay_800_recovery_fraction,0.02887122489655898
network_density,pp_delay_800_effective_ipi,0.0038956565888002073
network_density,pp_delay_800_waveform_correlation,0.01235198374395486
network_density,pp_delay_800_total_response,0.006625216390781898
network_density,pp_delay_800_facilitation_index,0.0063363837313607846
network_density,pp_delay_2000_peak1_amplitude,0.0034798939999577
network_density,pp_delay_2000_peak2_amplitude,0.006200049972223276
network_density,pp_delay_2000_time_to_peak1,0.002338490322346593
network_density,pp_delay_2000_time_to_peak2,0.007027798707798714
network_density,pp_delay_2000_auc1,0.010577171384069757
network_density,pp_delay_2000_auc2,0.008219462104977166
network_density,pp_delay_2000_peak_width1,0.010263893072108687
network_density,pp_delay_2000_peak_width2,0.04793202564341941
network_density,pp_delay_2000_peak_ratio,0.005126306429457504
network_density,pp_delay_2000_auc_ratio,0.011384944573255689
network_density,pp_delay_2000_latency_change,0.0014913492725632982
network_density,pp_delay_2000_width_ratio,0.015268711903195342
network_density,pp_delay_2000_baseline_shift,0.019310763657122466
network_density,pp_delay_2000_recovery_fraction,0.015482009426150276
network_density,pp_delay_2000_effective_ipi,0.0031102473568160255
network_density,pp_delay_2000_waveform_correlation,0.06705901077768742
network_density,pp_delay_2000_total_response,0.02374710357133896
network_density,pp_delay_2000_facilitation_index,0.004191946261687116
network_density,pp_avg_peak_ratio,0.004931651905057698
network_density,pp_std_peak_ratio,0.011127156731673212
network_density,pp_avg_facilitation_index,0.005355621207273208
network_density,pp_recovery_slope,0.007764982392216347
network_density,tri_total_hysteresis_area,0.008420533007010077
network_density,tri_pos_hysteresis,0.013489381006769987
network_density,tri_neg_hysteresis,0.008319881397789584
network_density,tri_max_hysteresis_width,0.007098023203877096
network_density,tri_response_at_pos_max,0.0064546635378601785
network_density,tri_response_at_neg_max,0.01383195986067623
network_density,tri_pos_neg_ratio,0.005905831853533244
network_density,tri_rectification_index,0.010130208583879193
network_density,tri_linearity_deviation,0.005354139234246814
network_density,tri_slope_variation,0.009658779619945601
network_density,tri_num_inflection_points,0.004291284677941557
network_density,tri_response_amplitude,0.005732395365586467
network_density,tri_voltage_gain,0.0027951085885217996
network_density,tri_phase1_gain,0.016815284976117544
network_density,tri_phase2_gain,0.008618018007292484
network_density,tri_phase3_gain,0.029135246868091356
network_density,tri_return_point_deviation,0.007572109443484621
network_density,tri_loop_closure_error,0.0
network_density,tri_loop_eccentricity,0.004835795460960484
network_density,tri_centroid_v_applied,0.0
network_density,tri_centroid_v_response,0.004792418562175588
network_density,tri_smoothness_index,0.009835725944005376
network_density,tri_oscillation_count,0.0019744155420468486
