num_nodes,trial_idx,random_state,trial_duration_seconds,num_edges,network_density,area_size,coupling_radius,tau_v,tau_w,a,b,v_scale,R_off,R_on,alpha,R_ratio,tau_ratio,b_minus_a,step_rise_time,step_saturation_voltage,step_oscillation_index,pp_recovery_ratio_delay_200,pp_first_peak_delay_200,pp_second_peak_delay_200,pp_recovery_ratio_delay_800,pp_first_peak_delay_800,pp_second_peak_delay_800,pp_recovery_ratio_delay_2000,pp_first_peak_delay_2000,pp_second_peak_delay_2000,tri_hysteresis_area,pp_avg_recovery_ratio,pp_std_recovery_ratio,pp_recovery_slope,characterization_success,error_message
60,0,53815,3.9214329719543457,287,0.16214689265536722,20.0,2.0,98.14767715455744,1249.381868646384,0.7352143719356027,0.868581112659681,2.7247441535669714,225.74428255943627,48.80750434633417,0.002253273766698481,4.625196177980599,12.72961220140674,0.13336674072407828,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
60,1,112605,10.704853057861328,283,0.1598870056497175,20.0,2.0,132.10317481789843,1590.2685707923697,0.7811223479760493,0.8315467829084031,3.605523049018903,160.25398952620193,4.0968383703266635,0.0016685218159216086,39.11650278588462,12.038079879492093,0.05042443493235382,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
60,2,127613,2.5351879596710205,278,0.15706214689265538,20.0,2.0,126.92741611072006,1416.5791217674266,0.578625787263947,0.8371033264718508,5.73410141550895,139.72170610828834,4.45819900377041,0.000516738212107961,31.34039238493441,11.160544862362363,0.25847753920790384,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
60,3,477944,2.2695319652557373,266,0.15028248587570622,20.0,2.0,139.51753954716892,1349.714054443041,0.5291610050322535,0.88846587668131,2.1970394294555904,142.7284597676231,32.811594745157585,0.0011102027112371963,4.349939735516431,9.674153219901944,0.35930487164905656,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
60,4,208326,9.745102167129517,287,0.16214689265536722,20.0,2.0,32.28551248681041,1076.4731782053777,0.5401142124936106,0.8669581973856982,8.768448422134046,102.09702368759788,38.93044420013728,0.0016194617715139172,2.622549672506379,33.34229799341574,0.32684398489208766,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
60,5,12750,3.4727728366851807,286,0.1615819209039548,20.0,2.0,61.375344020821366,416.2037621348685,0.5267067115356324,0.9245481612244898,0.6287210723430037,127.19922626141609,10.576611267007271,0.0003152316013331927,12.02646320737928,6.781286015988323,0.3978414496888574,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
60,6,990987,2.754354238510132,267,0.15084745762711865,20.0,2.0,141.26228355278874,442.7696652163682,0.5417760319281791,0.9086069469557996,6.540922778272918,53.34933792436529,17.016925678538012,0.0006855619506912025,3.1350749795922437,3.1343799213815497,0.36683091502762044,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
60,7,789173,2.447190046310425,245,0.1384180790960452,20.0,2.0,43.41231719978323,930.764982477162,0.6428055662358425,0.703127593451257,6.844888779551588,255.59462086057667,42.1214384387022,0.00013742074519942788,6.068041129044874,21.44011291066973,0.060322027215414464,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
60,8,846295,2.088160991668701,284,0.16045197740112993,20.0,2.0,72.46297352230194,452.3121060589487,0.6857268470097625,0.9639769243765988,9.229327074998272,212.22179200562925,14.164673407791629,0.00011204305424983043,14.982469831524066,6.241975509323262,0.27825007736683627,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
60,9,422388,2.311894178390503,276,0.15593220338983052,20.0,2.0,133.2235699246614,1135.1253303680119,0.5664692956495166,0.7685109635654506,8.417814641512,281.81086733032987,38.483581906785375,0.00033160722293778616,7.322885588273199,8.520454233510863,0.20204166791593392,,,,,,,,,,,,,,,,,False,module 'numpy' has no attribute 'trapz'
