condition,param_source,waveform_mismatch,xor_score_on_twin,xor_accuracy_twin,xor_separation_twin,xor_accuracy_specimen,xor_separation_specimen,transfer_success_75,transfer_success_100,success,error_message,duration_seconds,num_nodes,num_edges,network_density,specimen_idx,specimen_seed,true_tau_v,true_tau_w,true_a,true_b,true_v_scale,true_R_off,true_R_on,true_alpha,ml_abs_err_tau_v,ml_rel_err_tau_v,ml_abs_err_tau_w,ml_rel_err_tau_w,ml_abs_err_a,ml_rel_err_a,ml_abs_err_b,ml_rel_err_b,ml_abs_err_v_scale,ml_rel_err_v_scale,ml_abs_err_R_off,ml_rel_err_R_off,ml_abs_err_R_on,ml_rel_err_R_on,ml_abs_err_alpha,ml_rel_err_alpha,waveform_mismatch_before,opt_n_evals,opt_success,opt_final_mismatch,refined_abs_err_tau_v,refined_rel_err_tau_v,refined_abs_err_tau_w,refined_rel_err_tau_w,refined_abs_err_a,refined_rel_err_a,refined_abs_err_b,refined_rel_err_b,refined_abs_err_v_scale,refined_rel_err_v_scale,refined_abs_err_R_off,refined_rel_err_R_off,refined_abs_err_R_on,refined_rel_err_R_on,refined_abs_err_alpha,refined_rel_err_alpha
ml_refine,ml_refined,0.000759196250068,0.0019108675808698,0.75,1.4719342583271977,0.75,1.476836616003074,True,False,True,,14411.865411758425,30,85,0.1954022988505747,20,329365,54.04318035148556,1164.819605854622,0.645700699395106,0.8613446353052482,3.485596834830271,85.9124860311041,15.13500985247242,0.0059748572100025,6.370967198270691,11.7886607650095,122.4526054965877,10.512581079602825,0.0008539436672465,0.1322506957037967,0.0108933496294638,1.2646911795461206,1.3849100427411942,39.732364594280426,125.46675352753324,146.0401849877359,10.268598995832972,67.84666211556956,0.0047721386171125,79.87033613544928,0.0380348127615741,6718.0,True,0.000759196250068,1.691820545883175,3.1304977517547945,29.021605576157754,2.4915107395417047,0.0086400379089458,1.338087122362075,0.0164077612109874,1.904900841841064,1.758789032556492,50.45876261221922,97.1703078809522,113.10382503150844,5.352684764844417,35.366245658139746,0.0025162295096656,42.1136334997184
random,random,0.0508144593057766,0.0,0.5,0.0,0.5,0.0,False,False,True,,129.0565540790558,30,85,0.1954022988505747,20,329365,54.04318035148556,1164.819605854622,0.645700699395106,0.8613446353052482,3.485596834830271,85.9124860311041,15.13500985247242,0.0059748572100025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,66.23972582817078,30,58,0.1333333333333333,21,64820,36.11539506314606,857.0041249938935,0.762566754647827,0.8809137238775661,6.052678453399832,110.8700499124215,30.90161387914976,0.0032298958864947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.0537073388754358,0.0031175854447488,0.75,0.5502833645741408,0.75,0.3368680858475685,True,False,True,,67.5553572177887,30,58,0.1333333333333333,21,64820,36.11539506314606,857.0041249938935,0.762566754647827,0.8809137238775661,6.052678453399832,110.8700499124215,30.90161387914976,0.0032298958864947,2.957516682686282,8.189074707633726,8.440814978626463,0.984921161107086,0.0170040644265644,2.2298460194724203,0.028574310100037,3.243712672679938,0.9801090006790804,16.192979822219918,37.12014177957593,33.48076582347027,6.242350765701985,20.200727347427268,0.0003586008307942,11.102550431769922,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0018252629813299,0.0,0.5,0.0,0.5,0.0,False,False,True,,18668.94341301918,30,58,0.1333333333333333,21,64820,36.11539506314606,857.0041249938935,0.762566754647827,0.8809137238775661,6.052678453399832,110.8700499124215,30.90161387914976,0.0032298958864947,2.9575166826862755,8.189074707633706,8.440814978626463,0.984921161107086,0.0170040644265642,2.2298460194723915,0.0285743101000373,3.243712672679963,0.9801090006790822,16.19297982221995,37.12014177957593,33.48076582347027,6.242350765701982,20.200727347427257,0.0003586008307942,11.102550431769934,0.0537073055952113,16708.0,True,0.0018252629813299,1.522224043557685,4.2148896361009855,15.08188337550382,1.75983789758416,0.0084826972264211,1.1123874957316078,0.0244019445783746,2.7700720188798047,2.866789533063784,47.36398199719538,0.963356741483082,0.8689062034726134,0.9246090780572728,2.9921061135196636,1.0067870227837162e-05,0.3117088064115491
random,random,3.015742451989052,1.0101186997957257e-08,0.5,3.5944047738212252e-09,0.5,0.0,False,False,True,,67.67520403862,30,58,0.1333333333333333,21,64820,36.11539506314606,857.0041249938935,0.762566754647827,0.8809137238775661,6.052678453399832,110.8700499124215,30.90161387914976,0.0032298958864947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,70.79487299919128,30,55,0.1264367816091954,22,787201,50.743735491474325,780.7304922775241,0.6889381918606537,0.9066878758794246,2.139652493845541,205.9593250758066,20.869596020829434,0.0033512619810138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.337097825455258,0.0,0.5,0.0,0.5,-4.042872681520038e-05,False,False,True,,59.06668305397034,30,55,0.1264367816091954,22,787201,50.743735491474325,780.7304922775241,0.6889381918606537,0.9066878758794246,2.139652493845541,205.9593250758066,20.869596020829434,0.0033512619810138,5.227255147920985,10.301281719373886,226.83334113551723,29.05398769219024,0.0348855571222797,5.0636700838138555,0.0345528671513204,3.8108888479396135,3.4715678616634142,162.24914426462814,42.17962014838071,20.479587478175777,8.278308204481533,39.6668349314452,0.0013433186571476,40.08396313610003,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0021755841336702,0.0,0.5,0.0,0.5,0.0,False,False,True,,19738.30583333969,30,55,0.1264367816091954,22,787201,50.743735491474325,780.7304922775241,0.6889381918606537,0.9066878758794246,2.139652493845541,205.9593250758066,20.869596020829434,0.0033512619810138,5.227255147920992,10.301281719373902,226.83334113551737,29.05398769219026,0.0348855571222795,5.0636700838138395,0.0345528671513203,3.810888847939601,3.4715678616634142,162.24914426462814,42.17962014838068,20.479587478175763,8.27830820448153,39.66683493144518,0.0013433186571476,40.08396313610003,0.337097819259602,20407.0,True,0.0021755841336702,0.0978384277874226,0.1928088794402377,20.998421172141548,2.6895864039949147,0.0095491563782814,1.3860686618498326,0.0216807655422124,2.391204968831461,1.7098429792233762,79.91218125661183,2.017202504612982,0.979417903932992,0.2935123211685813,1.40641112973259,0.0004137137248134,12.345012559815451
random,random,1.8447177685738272,1.3462945536169002e-07,0.75,1.1106959783325523,0.5,7.559326720141257e-09,False,False,True,,79.85009479522705,30,55,0.1264367816091954,22,787201,50.743735491474325,780.7304922775241,0.6889381918606537,0.9066878758794246,2.139652493845541,205.9593250758066,20.869596020829434,0.0033512619810138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0001630201839983,0.75,1.3534553549702903,0.75,1.3534553549702903,True,False,True,,103.60673213005066,30,70,0.160919540229885,23,321879,45.97282945186714,929.5289141315668,0.6436701370737554,0.8577244167437929,6.266476276986214,148.50878668224485,12.216868560998329,0.0077560264933406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.409808826562593,0.0633905989421304,0.75,1.1483874588701108,0.75,1.2040872730774137,True,False,True,,117.41753387451172,30,70,0.160919540229885,23,321879,45.97282945186714,929.5289141315668,0.6436701370737554,0.8577244167437929,6.266476276986214,148.50878668224485,12.216868560998329,0.0077560264933406,6.125990822440166,13.325242095095888,59.10608429614717,6.358713903091654,0.0943218914697734,14.653762233544745,0.0402220803526904,4.689394351241332,0.9759279860206648,15.573792078160576,21.27247771182914,14.324053267858307,5.500724793401989,45.025652571213875,0.0027156887197571,35.01391707564307,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0140349585915878,0.0116737063934521,0.75,0.7668322946411988,0.75,0.7746818580344281,True,False,True,,28682.81355690956,30,70,0.160919540229885,23,321879,45.97282945186714,929.5289141315668,0.6436701370737554,0.8577244167437929,6.266476276986214,148.50878668224485,12.216868560998329,0.0077560264933406,6.125990822440166,13.325242095095888,59.10608429614706,6.358713903091641,0.0943218914697733,14.653762233544729,0.0402220803526904,4.689394351241332,0.9759279860206638,15.573792078160562,21.27247771182914,14.324053267858307,5.500724793401986,45.02565257121385,0.0027156887197571,35.01391707564308,0.4098087985603517,10210.0,True,0.0140349585915878,0.6106217086455885,1.3282230307002791,14.50772894690158,1.5607614487661408,0.0351342342856689,5.458422296851822,0.0562705166496355,6.560442438691055,2.042983476807807,32.60179064713149,9.52341049897788,6.412691606826017,0.1291900326708628,1.057472559557834,0.0008865414076074,11.43035543958408
random,random,0.5963381588709902,0.0,0.5,0.0,0.5,0.0,False,False,True,,94.08647203445436,30,70,0.160919540229885,23,321879,45.97282945186714,929.5289141315668,0.6436701370737554,0.8577244167437929,6.266476276986214,148.50878668224485,12.216868560998329,0.0077560264933406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,64.10889220237732,30,62,0.1425287356321839,24,718315,74.1591164556021,1112.1306263546971,0.6489345708096871,0.8881391526352683,3.801560369356851,240.80037423325763,29.673215069912544,0.0041218835244138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.0439276819675543,4.968212508060787e-09,1.0,6.6293526224114885e-09,0.5,0.0,False,False,True,,63.36876082420349,30,62,0.1425287356321839,24,718315,74.1591164556021,1112.1306263546971,0.6489345708096871,0.8881391526352683,3.801560369356851,240.80037423325763,29.673215069912544,0.0041218835244138,2.618104744450477,3.5303882645559357,64.03940218106072,5.758262623425908,0.0026148908290353,0.4029513831216797,0.0033167097026096,0.3734448247659105,1.4849414842501707,39.06136796302756,77.56631286126841,32.21187388442326,4.647285817179306,15.661551356043676,0.0009858434559914,23.917304461298222,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0001454155473695,0.0,0.5,0.0,0.5,0.0,False,False,True,,7872.599387168884,30,62,0.1425287356321839,24,718315,74.1591164556021,1112.1306263546971,0.6489345708096871,0.8881391526352683,3.801560369356851,240.80037423325763,29.673215069912544,0.0041218835244138,2.618104744450463,3.530388264555917,64.03940218106072,5.758262623425908,0.0026148908290354,0.4029513831216967,0.0033167097026095,0.3734448247658981,1.4849414842501707,39.06136796302756,77.56631286126841,32.21187388442326,4.647285817179299,15.66155135604365,0.0009858434559914,23.917304461298233,0.043927687735993,6682.0,True,0.0001454155473695,0.7441037299171285,1.00338807348333,13.45719550839135,1.2100373094210763,0.007357186065518,1.133733105820611,0.0076262871997169,0.8586815676608416,3.06106394494416,80.52125041964045,30.307985577059043,12.58635318717895,2.0729436809079047,6.985908591357197,0.0001936261059242,4.69751510638047
random,random,2.8476223363368316,0.0038383176372573,0.75,0.6862785182116518,0.5,-0.0002628160238595,False,False,True,,72.64271521568298,30,62,0.1425287356321839,24,718315,74.1591164556021,1112.1306263546971,0.6489345708096871,0.8881391526352683,3.801560369356851,240.80037423325763,29.673215069912544,0.0041218835244138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0358691696943875,0.75,1.4881995669578467,0.75,1.4881995669578467,True,False,True,,109.65189218521118,30,70,0.160919540229885,25,327069,38.479597368691,1009.27103339313,0.623944038470283,0.7861077712339178,6.709864104939299,249.2119647170559,16.22344492995643,0.0110962877205004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.0824905568559485,0.0082327134510855,0.5,-0.0119962364124273,0.75,1.3677914883589537,True,False,True,,89.93821310997009,30,70,0.160919540229885,25,327069,38.479597368691,1009.27103339313,0.623944038470283,0.7861077712339178,6.709864104939299,249.2119647170559,16.22344492995643,0.0110962877205004,5.148238738959925,13.37913879300468,143.09375909693176,14.177931830248008,0.0043694546248457,0.7002959167392601,0.0943009789050907,11.995935206832364,0.7487218750468596,11.158525170197532,81.90035023103292,32.86373121129479,12.193084191673172,75.15718297957548,0.0066827911533507,60.225466944036945,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0072675374945548,0.0243278183220623,0.75,1.5008473378021872,0.75,1.5129908889037964,True,False,True,,15498.547200918198,30,70,0.160919540229885,25,327069,38.479597368691,1009.27103339313,0.623944038470283,0.7861077712339178,6.709864104939299,249.2119647170559,16.22344492995643,0.0110962877205004,5.148238738959925,13.37913879300468,143.0937590969313,14.177931830247964,0.0043694546248458,0.7002959167392778,0.0943009789050909,11.995935206832392,0.7487218750468587,11.15852517019752,81.90035023103292,32.86373121129479,12.193084191673172,75.15718297957548,0.0066827911533507,60.225466944036945,0.0824905568933779,8131.0,True,0.0072675374945548,1.919563085076824,4.988521752656621,27.346796918732025,2.70955927733212,0.0130948295375344,2.09871859142051,0.0383800384039129,4.882287111700627,0.2108376299280996,3.1422041732522508,33.27908433269579,13.35372656383734,2.669983274918806,16.457560563923458,0.0028181360222596,25.39710638230862
random,random,0.2725988125338686,0.0,0.5,0.0,0.5,0.0,False,False,True,,82.09693598747253,30,70,0.160919540229885,25,327069,38.479597368691,1009.27103339313,0.623944038470283,0.7861077712339178,6.709864104939299,249.2119647170559,16.22344492995643,0.0110962877205004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,72.50168967247009,30,83,0.1908045977011494,26,776997,83.80358393779318,1117.8302088976534,0.6729106081336095,0.7735245287170158,5.860600499679525,116.82805919905854,20.3566513113817,0.0114147113117577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.1552178853023884,1.5996470814627628e-10,0.75,1.2739496124680727e-09,0.75,1.0139940664899429e-08,True,False,True,,74.18160200119019,30,83,0.1908045977011494,26,776997,83.80358393779318,1117.8302088976534,0.6729106081336095,0.7735245287170158,5.860600499679525,116.82805919905854,20.3566513113817,0.0114147113117577,3.7008843517797345,4.416140906959849,48.8474828412825,4.369848162311609,0.0490537463210856,7.28978644724471,0.0898994552135076,11.62205616814695,2.207479719572722,37.66644253700226,68.04562620716942,58.244249432553715,2.150686321076769,10.565030014851825,0.0067037919436423,58.72940367758338,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0048059764940408,0.0,0.5,0.0,0.5,0.0,False,False,True,,9734.071246623991,30,83,0.1908045977011494,26,776997,83.80358393779318,1117.8302088976534,0.6729106081336095,0.7735245287170158,5.860600499679525,116.82805919905854,20.3566513113817,0.0114147113117577,3.7008843517797345,4.416140906959849,48.847482841282726,4.369848162311629,0.0490537463210856,7.28978644724471,0.0898994552135076,11.62205616814695,2.207479719572723,37.666442537002276,68.04562620716945,58.244249432553744,2.1506863210767655,10.565030014851809,0.0067037919436423,58.72940367758339,0.1552178911059225,6664.0,True,0.0048059764940408,1.2735771182866955,1.5197167691903763,86.44655753035863,7.73342470459803,0.0454168962233676,6.749320885665186,0.05656419923775,7.312528191479083,2.6096931853045717,44.529450273956535,20.671382266326447,17.69385061091157,3.6086759903509353,17.727257470463943,0.0033423925631453,29.28144604429086
random,random,0.6930683968253245,0.0,0.5,0.0,0.75,4.235337723001997e-05,True,False,True,,115.98633980751038,30,83,0.1908045977011494,26,776997,83.80358393779318,1117.8302088976534,0.6729106081336095,0.7735245287170158,5.860600499679525,116.82805919905854,20.3566513113817,0.0114147113117577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,8.198360428313123e-07,1.0,9.160951279785224e-07,1.0,9.160951279785224e-07,True,True,True,,74.80197405815125,30,59,0.135632183908046,27,199041,41.3555579921184,905.118857983756,0.615318858509722,0.927911631423862,2.281677238065712,202.2089368958147,29.949468911682935,0.0072370708550034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.0278177987887422,0.0,0.5,0.0,0.75,2.874126936447396e-09,True,False,True,,68.3373692035675,30,59,0.135632183908046,27,199041,41.3555579921184,905.118857983756,0.615318858509722,0.927911631423862,2.281677238065712,202.2089368958147,29.949468911682935,0.0072370708550034,5.069615407443045,12.258607194701522,145.84318903537655,16.113153289087457,0.0368099887005084,5.9822623970405395,0.0411599480101135,4.4357616190799,3.0312977110838215,132.85392256096418,40.16823354985448,19.86471724072746,2.474146650800428,8.261070198233236,0.0030706839565114,42.42992746103354,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,8.060277818991188e-05,2.2643336983207973e-07,0.25,-6.706888636531794e-05,0.25,-4.512525113042898e-05,False,False,True,,7051.517848730087,30,59,0.135632183908046,27,199041,41.3555579921184,905.118857983756,0.615318858509722,0.927911631423862,2.281677238065712,202.2089368958147,29.949468911682935,0.0072370708550034,5.069615407443038,12.258607194701506,145.84318903537667,16.11315328908747,0.0368099887005084,5.9822623970405395,0.0411599480101136,4.435761619079911,3.0312977110838233,132.85392256096426,40.16823354985445,19.864717240727447,2.4741466508004137,8.261070198233188,0.0030706839565114,42.42992746103355,0.027817801231127,5773.0,True,8.060277818991188e-05,0.1285770424875423,0.3109063176266073,21.88927022711221,2.418386274248042,0.0176153906545368,2.862806885902677,0.027787473294669,2.9946249568005805,4.688151923117848,205.46954865915876,68.35959988101962,33.80641871244649,3.5808713144648827,11.95637667236253,0.0009375940672902,12.95543560536833
random,random,0.1176915893277871,0.0,0.5,0.0,0.75,2.874126936447396e-09,True,False,True,,54.32849907875061,30,59,0.135632183908046,27,199041,41.3555579921184,905.118857983756,0.615318858509722,0.927911631423862,2.281677238065712,202.2089368958147,29.949468911682935,0.0072370708550034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0001031375901405,0.5,0.0001031375901405,False,False,True,,99.71422791481018,30,83,0.1908045977011494,28,791743,52.312080069768626,820.5248446923025,0.629612336101597,0.7961578320558729,4.856070471363563,166.9820202814693,13.202522112914286,0.0043215430709441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.3285592494794412,0.0,0.5,0.0,0.5,0.0,False,False,True,,84.7860209941864,30,83,0.1908045977011494,28,791743,52.312080069768626,820.5248446923025,0.629612336101597,0.7961578320558729,4.856070471363563,166.9820202814693,13.202522112914286,0.0043215430709441,10.668720590675314,20.39437272696105,19.01497741331582,2.317416411741211,0.0073534823192062,1.1679380940293025,0.0272418326967781,3.4216623383596523,1.4646080839143778,30.160354807885685,17.442702828224213,10.445856864596491,13.478061518792538,102.0870209753835,0.0026698976834686,61.78111794461923,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0023760742991808,0.0056294010325388,0.75,0.1512777484176237,0.75,0.1450928640925372,True,False,True,,17105.149648189545,30,83,0.1908045977011494,28,791743,52.312080069768626,820.5248446923025,0.629612336101597,0.7961578320558729,4.856070471363563,166.9820202814693,13.202522112914286,0.0043215430709441,10.66872059067532,20.394372726961063,19.01497741331582,2.317416411741211,0.0073534823192064,1.16793809402932,0.0272418326967781,3.4216623383596523,1.464608083914377,30.160354807885664,17.44270282822427,10.445856864596529,13.478061518792542,102.08702097538352,0.0026698976834686,61.78111794461925,0.3285592361205845,11101.0,True,0.0023760742991808,1.219612166376841,2.3314159267762102,43.10855170861805,5.253777748165388,0.0232079920597088,3.6860764513797246,0.0147915133444548,1.85786193981182,2.698546952911541,55.57058878715635,45.134495365843065,27.02955401410053,7.401689124133787,56.062690603923535,0.0007793675654038,18.034473672367
random,random,0.7823219561901371,0.0,0.5,0.0,0.5,5.391830585343982e-07,False,False,True,,66.8436758518219,30,83,0.1908045977011494,28,791743,52.312080069768626,820.5248446923025,0.629612336101597,0.7961578320558729,4.856070471363563,166.9820202814693,13.202522112914286,0.0043215430709441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0151124514030773,0.75,1.3604947360228523,0.75,1.3604947360228523,True,False,True,,112.66077709197998,30,79,0.1816091954022988,29,103355,50.55343722895151,1061.4308298880255,0.5903764337054678,0.8527697071225706,2.5046211929513205,225.95473793197763,14.245237348019314,0.0110285195671411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,3.0581480388823485,0.0315934226757594,0.75,1.3622595833789586,0.75,1.439065916651367,True,False,True,,95.69977498054504,30,79,0.1816091954022988,29,103355,50.55343722895151,1061.4308298880255,0.5903764337054678,0.8527697071225706,2.5046211929513205,225.95473793197763,14.245237348019314,0.0110285195671411,12.5146333751061,24.75525713198058,14.751154274661983,1.3897423985900947,0.0152848386374876,2.5889987747248187,0.0431347685715924,5.058196627560836,1.9227217939890424,76.76696976466273,19.14482769904481,8.472859597571164,11.867576639686629,83.30908323723655,0.0006863640721944,6.223537636147889,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0018060731532602,0.0055317816672197,0.75,1.474401723692328,0.75,1.472862494390739,True,False,True,,52004.98263812065,30,79,0.1816091954022988,29,103355,50.55343722895151,1061.4308298880255,0.5903764337054678,0.8527697071225706,2.5046211929513205,225.95473793197763,14.245237348019314,0.0110285195671411,12.514633375106117,24.75525713198061,14.751154274661983,1.3897423985900947,0.0152848386374875,2.5889987747248,0.0431347685715924,5.058196627560836,1.922721793989043,76.76696976466276,19.14482769904484,8.472859597571176,11.86757663968662,83.30908323723649,0.0006863640721944,6.223537636147889,3.058148023292853,18877.0,True,0.0018060731532602,0.5145004553329002,1.0177358524639202,38.465884980640794,3.623965302072023,0.0455512930820891,7.715635393586622,0.0673867957268851,7.902109462396432,1.738429469417531,69.40887804672946,18.82098392656673,8.329537189091536,2.6159003509468395,18.36333286010286,0.001198642290592,10.868569189420322
random,random,3.19929730687347,0.0,0.5,0.0,0.75,1.2894919576567077e-08,True,False,True,,99.68708205223083,30,79,0.1816091954022988,29,103355,50.55343722895151,1061.4308298880255,0.5903764337054678,0.8527697071225706,2.5046211929513205,225.95473793197763,14.245237348019314,0.0110285195671411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,87.82609391212463,30,67,0.1540229885057471,30,235796,83.52177876099753,826.9071834240868,0.5993655854683481,0.7925483261932051,3.674307234268528,226.31235626368775,14.492726663081989,0.0075354885908865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.150105773599301,0.0,0.5,0.0,0.5,0.0,False,False,True,,62.507339000701904,30,67,0.1540229885057471,30,235796,83.52177876099753,826.9071834240868,0.5993655854683481,0.7925483261932051,3.674307234268528,226.31235626368775,14.492726663081989,0.0075354885908865,10.957726289978382,13.119603596232594,120.53167636763942,14.576203809056654,0.019503201937178,3.253974269924778,0.0193805191047969,2.445342253820762,2.1842782440335635,59.44734897513154,32.156611626637726,14.2089509196556,9.479700777667697,65.41005704434059,0.003941989325133,52.31232487815286,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,6.022443018885699e-05,0.0,0.5,0.0,0.5,0.0,False,False,True,,7938.5203902721405,30,67,0.1540229885057471,30,235796,83.52177876099753,826.9071834240868,0.5993655854683481,0.7925483261932051,3.674307234268528,226.31235626368775,14.492726663081989,0.0075354885908865,10.957726289978396,13.11960359623261,120.53167636763952,14.576203809056668,0.019503201937178,3.253974269924778,0.0193805191047969,2.445342253820762,2.1842782440335644,59.44734897513156,32.156611626637726,14.2089509196556,9.479700777667697,65.41005704434059,0.003941989325133,52.312324878152886,0.1501057501924171,8491.0,True,6.022443018885699e-05,0.1439317852935602,0.1723284482545051,0.7852026502293938,0.0949565641669605,0.0018543082650568,0.309378501152763,0.0005312374022434,0.0670290232935204,1.2455399894290484,33.89863476245499,4.068603106433386,1.797782133332153,0.4397850286324587,3.0345223425051517,3.801067486696678e-05,0.5044221606083374
random,random,0.2504401201307796,2.026316003878037e-09,0.75,6.301005939235438e-09,0.5,-2.668793186444418e-09,False,False,True,,61.854549169540405,30,67,0.1540229885057471,30,235796,83.52177876099753,826.9071834240868,0.5993655854683481,0.7925483261932051,3.674307234268528,226.31235626368775,14.492726663081989,0.0075354885908865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,58.95216417312622,30,68,0.1563218390804597,31,214176,66.03850312832036,796.3385963501355,0.7004400045136789,0.8248084260735746,5.836368567639464,184.08658648458416,28.914469645557357,0.0131410944331906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.0545088796041912,0.0,0.5,0.0,0.5,0.0,False,False,True,,59.74835801124573,30,68,0.1563218390804597,31,214176,66.03850312832036,796.3385963501355,0.7004400045136789,0.8248084260735746,5.836368567639464,184.08658648458416,28.914469645557357,0.0131410944331906,4.707024603293732,7.127697298256924,159.43259406293168,20.02070410672549,0.0138022304664902,1.9705085911109113,0.0455914710504559,5.527522465060454,0.8672278179031867,14.859031053946625,1.4555898362215487,0.790709341738298,1.2128037949116113,4.194452845839285,0.0118606974208767,90.25654134760272,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0024140815377783,0.0,0.5,0.0,0.5,0.0,False,False,True,,7831.754580974579,30,68,0.1563218390804597,31,214176,66.03850312832036,796.3385963501355,0.7004400045136789,0.8248084260735746,5.836368567639464,184.08658648458416,28.914469645557357,0.0131410944331906,4.707024603293732,7.127697298256924,159.4325940629319,20.02070410672551,0.0138022304664902,1.9705085911109113,0.0455914710504553,5.527522465060388,0.8672278179031876,14.85903105394664,1.455589836221492,0.790709341738267,1.2128037949116075,4.1944528458392725,0.0118606974208767,90.25654134760272,0.0545088801312625,9400.0,True,0.0024140815377783,4.465802466818303,6.762422307080426,11.30276846690674,1.4193420385134392,0.0384764275834724,5.49317961995814,0.0629174856163319,7.628133227035125,0.274880150561521,4.709780531697767,13.916405556859983,7.559706452603389,5.093977487448797,17.61739900428662,0.0078806974208767,59.96987085795927
random,random,0.7169754153099597,0.0,0.5,0.0,0.5,0.0,False,False,True,,63.0779242515564,30,68,0.1563218390804597,31,214176,66.03850312832036,796.3385963501355,0.7004400045136789,0.8248084260735746,5.836368567639464,184.08658648458416,28.914469645557357,0.0131410944331906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0041546651722179,0.75,1.1411914140398791,0.75,1.1411914140398791,True,False,True,,97.310791015625,30,91,0.2091954022988505,32,184779,80.96285273413359,1055.7002989483497,0.6006968835493667,0.7597785606089695,8.019173999262522,99.25643410452942,24.396667147017823,0.0109551128386959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,1.3462420914529016,0.0003825924156919,0.75,0.7336306812569711,0.75,0.7422019192337626,True,False,True,,93.81102418899536,30,91,0.2091954022988505,32,184779,80.96285273413359,1055.7002989483497,0.6006968835493667,0.7597785606089695,8.019173999262522,99.25643410452942,24.396667147017823,0.0109551128386959,14.049244954918962,17.352704951042945,66.39788515981763,6.289463517814148,0.0272372962290408,4.534282925452883,0.0219911046658782,2.894409740300884,2.5103448475425445,31.30428205875197,62.80109297384983,63.27155870585596,5.893069897805795,24.155225229205097,0.0025413075195569,23.197456144705946,,,,,,,,,,,,,,,,,,,,
