specimen_idx,specimen_seed,num_nodes,tuned_score,perturbed_param,perturbation_pct,direction,xor_accuracy_twin,xor_accuracy_specimen,accuracy_drop,baseline_accuracy,baseline_xor_score,baseline_twin_accuracy,twin_accuracy_drop
38,79833,120,0.0682139606440646,R_off,30.0,up,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,R_off,-30.0,down,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,R_on,5.0,up,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,R_on,-5.0,down,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,R_on,10.0,up,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,R_on,-10.0,down,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,R_on,20.0,up,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,R_on,-20.0,down,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,R_on,30.0,up,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,R_on,-30.0,down,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,alpha,5.0,up,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,alpha,-5.0,down,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,alpha,10.0,up,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,alpha,-10.0,down,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,alpha,20.0,up,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,alpha,-20.0,down,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,alpha,30.0,up,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
38,79833,120,0.0682139606440646,alpha,-30.0,down,0.75,0.75,0.0,0.75,0.0682139606440646,0.75,0.0
39,20880,120,0.0639791010840866,none,0.0,none,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_v,5.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_v,-5.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_v,10.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_v,-10.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_v,20.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_v,-20.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_v,30.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_v,-30.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_w,5.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_w,-5.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_w,10.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_w,-10.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_w,20.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_w,-20.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_w,30.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,tau_w,-30.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,a,5.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,a,-5.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,a,10.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,a,-10.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,a,20.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,a,-20.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,a,30.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,a,-30.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,b,5.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,b,-5.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,b,10.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,b,-10.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,b,20.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,b,-20.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,b,30.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,b,-30.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,v_scale,5.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,v_scale,-5.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,v_scale,10.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,v_scale,-10.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,v_scale,20.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,v_scale,-20.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,v_scale,30.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,v_scale,-30.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_off,5.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_off,-5.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_off,10.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_off,-10.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_off,20.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_off,-20.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_off,30.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_off,-30.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_on,5.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_on,-5.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_on,10.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_on,-10.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_on,20.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_on,-20.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_on,30.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,R_on,-30.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,alpha,5.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,alpha,-5.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,alpha,10.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,alpha,-10.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,alpha,20.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,alpha,-20.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,alpha,30.0,up,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
39,20880,120,0.0639791010840866,alpha,-30.0,down,0.75,0.75,0.0,0.75,0.0639791010840866,0.75,0.0
40,52309,120,0.0623103487419773,none,0.0,none,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_v,5.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_v,-5.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_v,10.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_v,-10.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_v,20.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_v,-20.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_v,30.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_v,-30.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_w,5.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_w,-5.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_w,10.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_w,-10.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_w,20.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_w,-20.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_w,30.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,tau_w,-30.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,a,5.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,a,-5.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,a,10.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,a,-10.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,a,20.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,a,-20.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,a,30.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,a,-30.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,b,5.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,b,-5.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,b,10.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,b,-10.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,b,20.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,b,-20.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,b,30.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,b,-30.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,v_scale,5.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,v_scale,-5.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,v_scale,10.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,v_scale,-10.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,v_scale,20.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,v_scale,-20.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,v_scale,30.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,v_scale,-30.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_off,5.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_off,-5.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_off,10.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_off,-10.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_off,20.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_off,-20.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_off,30.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_off,-30.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_on,5.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_on,-5.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_on,10.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_on,-10.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_on,20.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_on,-20.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_on,30.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,R_on,-30.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,alpha,5.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,alpha,-5.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,alpha,10.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,alpha,-10.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,alpha,20.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,alpha,-20.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,alpha,30.0,up,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
40,52309,120,0.0623103487419773,alpha,-30.0,down,0.75,0.75,0.0,0.75,0.0623103487419773,0.75,0.0
41,42588,20,0.0588716666592192,none,0.0,none,0.75,1.0,0.0,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,tau_v,5.0,up,0.75,0.5,0.5,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,tau_v,-5.0,down,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,tau_v,10.0,up,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,tau_v,-10.0,down,0.5,0.25,0.75,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,tau_v,20.0,up,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,tau_v,-20.0,down,0.5,1.0,0.0,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,tau_v,30.0,up,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,tau_v,-30.0,down,0.25,0.25,0.75,1.0,0.0588716666592192,0.75,0.5
41,42588,20,0.0588716666592192,tau_w,5.0,up,0.75,1.0,0.0,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,tau_w,-5.0,down,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,tau_w,10.0,up,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,tau_w,-10.0,down,0.5,0.25,0.75,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,tau_w,20.0,up,0.75,0.75,0.25,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,tau_w,-20.0,down,0.25,0.25,0.75,1.0,0.0588716666592192,0.75,0.5
41,42588,20,0.0588716666592192,tau_w,30.0,up,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,tau_w,-30.0,down,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,a,5.0,up,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,a,-5.0,down,0.75,0.75,0.25,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,a,10.0,up,0.5,1.0,0.0,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,a,-10.0,down,0.25,0.5,0.5,1.0,0.0588716666592192,0.75,0.5
41,42588,20,0.0588716666592192,a,20.0,up,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,a,-20.0,down,0.25,0.75,0.25,1.0,0.0588716666592192,0.75,0.5
41,42588,20,0.0588716666592192,a,30.0,up,0.25,0.25,0.75,1.0,0.0588716666592192,0.75,0.5
41,42588,20,0.0588716666592192,a,-30.0,down,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,b,5.0,up,0.5,0.25,0.75,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,b,-5.0,down,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,b,10.0,up,0.75,1.0,0.0,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,b,-10.0,down,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,b,20.0,up,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,b,-20.0,down,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,b,30.0,up,0.75,0.75,0.25,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,b,-30.0,down,0.75,0.5,0.5,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,v_scale,5.0,up,0.75,0.75,0.25,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,v_scale,-5.0,down,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,v_scale,10.0,up,1.0,0.5,0.5,1.0,0.0588716666592192,0.75,-0.25
41,42588,20,0.0588716666592192,v_scale,-10.0,down,0.25,1.0,0.0,1.0,0.0588716666592192,0.75,0.5
41,42588,20,0.0588716666592192,v_scale,20.0,up,0.75,0.5,0.5,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,v_scale,-20.0,down,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,v_scale,30.0,up,0.75,0.5,0.5,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,v_scale,-30.0,down,0.5,0.25,0.75,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_off,5.0,up,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_off,-5.0,down,0.5,1.0,0.0,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_off,10.0,up,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_off,-10.0,down,0.25,0.5,0.5,1.0,0.0588716666592192,0.75,0.5
41,42588,20,0.0588716666592192,R_off,20.0,up,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_off,-20.0,down,0.5,0.25,0.75,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_off,30.0,up,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_off,-30.0,down,0.5,0.25,0.75,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_on,5.0,up,0.75,0.5,0.5,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,R_on,-5.0,down,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_on,10.0,up,0.75,0.25,0.75,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,R_on,-10.0,down,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_on,20.0,up,0.5,0.25,0.75,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_on,-20.0,down,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_on,30.0,up,0.5,0.5,0.5,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,R_on,-30.0,down,0.75,0.75,0.25,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,alpha,5.0,up,0.75,1.0,0.0,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,alpha,-5.0,down,0.75,0.75,0.25,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,alpha,10.0,up,0.75,0.75,0.25,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,alpha,-10.0,down,0.75,0.5,0.5,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,alpha,20.0,up,0.75,1.0,0.0,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,alpha,-20.0,down,0.75,0.75,0.25,1.0,0.0588716666592192,0.75,0.0
41,42588,20,0.0588716666592192,alpha,30.0,up,0.5,0.75,0.25,1.0,0.0588716666592192,0.75,0.25
41,42588,20,0.0588716666592192,alpha,-30.0,down,0.25,0.25,0.75,1.0,0.0588716666592192,0.75,0.5
42,83156,20,0.0583744112206138,none,0.0,none,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,tau_v,5.0,up,0.5,0.75,0.0,0.75,0.0583744112206138,0.25,-0.25
42,83156,20,0.0583744112206138,tau_v,-5.0,down,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,tau_v,10.0,up,0.5,0.75,0.0,0.75,0.0583744112206138,0.25,-0.25
42,83156,20,0.0583744112206138,tau_v,-10.0,down,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,tau_v,20.0,up,0.5,0.75,0.0,0.75,0.0583744112206138,0.25,-0.25
42,83156,20,0.0583744112206138,tau_v,-20.0,down,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,tau_v,30.0,up,0.5,0.75,0.0,0.75,0.0583744112206138,0.25,-0.25
42,83156,20,0.0583744112206138,tau_v,-30.0,down,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,tau_w,5.0,up,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,tau_w,-5.0,down,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,tau_w,10.0,up,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,tau_w,-10.0,down,0.5,0.75,0.0,0.75,0.0583744112206138,0.25,-0.25
42,83156,20,0.0583744112206138,tau_w,20.0,up,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,tau_w,-20.0,down,0.5,0.75,0.0,0.75,0.0583744112206138,0.25,-0.25
42,83156,20,0.0583744112206138,tau_w,30.0,up,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,tau_w,-30.0,down,0.5,0.75,0.0,0.75,0.0583744112206138,0.25,-0.25
42,83156,20,0.0583744112206138,a,5.0,up,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,a,-5.0,down,0.25,0.75,0.0,0.75,0.0583744112206138,0.25,0.0
42,83156,20,0.0583744112206138,a,10.0,up,0.5,0.75,0.0,0.75,0.0583744112206138,0.25,-0.25
